epoch,train_loss,train_ppl,train_acc,val_loss,val_ppl,val_acc
61,1.6641928512557798,5.281408646550951,0.5393847260880567,1.5628603254045759,4.772452508071353,0.5716517857142858
62,1.6633538355228872,5.276979320001825,0.540053888853745,1.5618952887398856,4.767849137988286,0.5707310267857143
63,1.6604304950729556,5.261575439266057,0.5405431585273279,1.5603609357561383,4.760539183896407,0.5707310267857143
64,1.6595140753487343,5.256755836479865,0.5409345742661943,1.5571922710963657,4.745478505344185,0.5724330357142857
65,1.657706582594497,5.247262870212989,0.5413882606907895,1.5573170389447892,4.746070625425043,0.5714285714285714
66,1.6567503131835566,5.242247471657347,0.5413734343370445,1.5546158518110003,4.7332678995792525,0.5731584821428571
67,1.654169156483793,5.228733857354831,0.5417075215080972,1.5526703425816126,4.7240682351132515,0.5729073660714286
68,1.6529456719695799,5.222340494339264,0.5421424278846154,1.552660083770752,4.724019772039322,0.5731305803571428
69,1.6511619013813343,5.213033340345255,0.5428135674974697,1.553115803854806,4.726173093345525,0.5735212053571429
70,1.6504932984649412,5.209549055981788,0.5427018756325911,1.5508041109357562,4.71526025090152,0.5737723214285714
71,1.6490978171468265,5.202284297694528,0.5433473162322875,1.549788842882429,4.7104754271560045,0.5738560267857142
72,1.6481502895895768,5.197357324551851,0.5436003526695344,1.548594147818429,4.704851205697849,0.5751674107142857
73,1.6464283678695741,5.188415582787137,0.5438326322115384,1.5492915153503417,4.708133360472255,0.5736328125
74,1.6451901506315842,5.181995172926062,0.5442606196229757,1.545585550580706,4.69071747536864,0.5748883928571429
75,1.643574655297314,5.1736304423128345,0.5447518661437247,1.5461602347237724,4.69341393105229,0.5752511160714285
76,1.643247453789962,5.17193789955,0.5444938875885628,1.5451420783996581,4.688637733846998,0.5755022321428571
77,1.6416873777443581,5.1638755736794915,0.544910013917004,1.5449972561427525,4.687958763914736,0.5758928571428571
78,1.6415112293683565,5.162966045491621,0.5449722846027328,1.544040448325021,4.683475433505046,0.5754185267857143
79,1.6398846142687777,5.1545747135472375,0.545179853555162,1.5425158909388952,4.67634064651819,0.5752511160714285
80,1.6404304417521365,5.157388990075784,0.5448348937246964,1.5415491240365164,4.671821899796223,0.5752511160714285
81,1.6397299949939435,5.153777778555293,0.5457837803643725,1.5422867911202567,4.675269420437717,0.5749162946428571
82,1.6390930172885478,5.150495982338265,0.5457570929276315,1.541675009046282,4.672410049160519,0.5766183035714286
83,1.6377549625118735,5.143608945230845,0.5458173867661943,1.5405791963849749,4.667292767372989,0.5766741071428572
84,1.6373850367812492,5.141706543829044,0.5457373244559717,1.5418300219944545,4.673134389356915,0.5756975446428572
85,1.6360677036679225,5.134937662954182,0.5464766652960527,1.540435722896031,4.66662318263071,0.5763392857142857
86,1.6369475623374043,5.139457670566525,0.5461010643345142,1.5404055322919572,4.66648229658457,0.5758928571428571
87,1.6361415941222959,5.135317099849486,0.546632836222166,1.5403306416102818,4.666132833630275,0.5766462053571428
88,1.6360265195128405,5.1347261892398475,0.5463185175227733,1.5400360243661062,4.664758312922567,0.5768136160714286
89,1.633822160693798,5.1234198764446885,0.5467860418775303,1.5390091078622001,4.659970454410512,0.5766183035714286
90,1.634276571061447,5.125748540598861,0.5471616428390689,1.5387843676975794,4.658923289557869,0.5768415178571429
91,1.6350085436091248,5.129501821298518,0.5467534238992915,1.5395285742623466,4.662391781331794,0.5763392857142857
92,1.6331341643082469,5.119896194367292,0.5472130408653846,1.539287417275565,4.661267548542359,0.5763113839285714
93,1.63444987675439,5.126636938981566,0.5469145369433198,1.5388251985822405,4.65911352140099,0.5761439732142857
94,1.6334074402627674,5.1212955300805465,0.5470756499873481,1.5388169697352818,4.659075182426602,0.5771205357142857
95,1.6333339643864497,5.120919252227433,0.5468918032009109,1.5384313038417272,4.6572786824798795,0.5764787946428571
96,1.6330189309139482,5.119306245341925,0.5471349554023279,1.5385376249040876,4.657773875621373,0.5766183035714286
97,1.6339004667181718,5.123821086794799,0.5470647773279352,1.5385783876691546,4.6579637432333385,0.5763671875
98,1.6328734241516485,5.11856140585585,0.5474720078441295,1.5385301998683385,4.65773929161223,0.5763950892857143
99,1.6334695820866325,5.121613786613756,0.5468265672444332,1.5384565898350306,4.6573964478863585,0.5765625
100,1.633248765458945,5.120482973984788,0.546651616270243,1.5384518487112864,4.657374366645818,0.5765345982142858
