epoch,train_loss,train_ppl,train_acc,val_loss,val_ppl,val_acc
39,1.3348740879823322,3.799517511383519,0.6203870271381579,1.4187791279384068,4.132072627484225,0.6128627232142857
40,1.3271894377735463,3.770431449588653,0.6217609359185222,1.421828051975795,4.144690228321272,0.6123604910714285
41,1.3178477239029611,3.735373165003678,0.6246510864752024,1.4171200888497488,4.125223040915058,0.6146484375
42,1.3102570598424688,3.707126543102854,0.6261277913081984,1.412287371499198,4.105335099058327,0.6160993303571428
43,1.3002898741347586,3.670360455990861,0.6282420293522267,1.4165153503417969,4.122729113851197,0.6170758928571428
44,1.2924734436066045,3.641783170155767,0.6301378257844129,1.4126949991498674,4.107008888278174,0.6189732142857143
45,1.284154261172059,3.611612184550855,0.6321166497975709,1.408867699759347,4.091320177510754,0.6169642857142857
46,1.2769201723670187,3.5855797353306844,0.6340430873608299,1.4084048952375139,4.089427134120645,0.6184988839285714
47,1.2677698444258347,3.552920155702973,0.6360703441295547,1.4085158893040248,4.089881061459115,0.6200892857142857
48,1.2584880484260528,3.5200952483211334,0.638415873292004,1.4094246183122907,4.0935993442198475,0.6193638392857143
49,1.2517353479678814,3.496405175527853,0.6398382148279352,1.4124517577035087,4.106010014984599,0.6174386160714286
50,1.2426136495613376,3.4646570405998363,0.6418229693825911,1.407528155190604,4.085843340840349,0.6193638392857143
51,1.2350146172017704,3.438428780545053,0.6440933783527328,1.4111297062465122,4.100585245164395,0.6202287946428572
52,1.227798690197439,3.413706633332491,0.6460376075404858,1.4114439283098494,4.101873941978903,0.6208426339285714
53,1.2192106821276398,3.384515220676017,0.647462914347166,1.4121091161455428,4.104603366317948,0.6192522321428572
54,1.2119928304000422,3.36017424210551,0.6498232698633604,1.4127408708844866,4.107197288221059,0.6204799107142858
55,1.2052674307996927,3.337651549547906,0.650866056743421,1.4174607958112444,4.126628772580504,0.6198102678571429
56,1.1964318453059022,3.308291342250662,0.6534715413081984,1.4192313739231655,4.133941763361477,0.618359375
57,1.1893488781654884,3.2849416136808585,0.6545845062626519,1.4139149938310895,4.112022474930284,0.6212332589285714
58,1.1819828676308697,3.2608335981017573,0.6568163667130567,1.419720949445452,4.135966135560481,0.6206752232142857
59,1.175801879963894,3.240740587144717,0.6579026442307693,1.4184945242745535,4.130896791806643,0.6206752232142857
60,1.16753603910145,3.2140635471488372,0.6598004175101214,1.4273733683994838,4.167737690791446,0.6193080357142857
61,1.1614851039430873,3.194674178097492,0.6616724917763158,1.4280308178492955,4.170478668571653,0.6192522321428572
62,1.1549088491601982,3.173734115812789,0.6631284397140689,1.4296291078839982,4.177149632715229,0.6190848214285715
63,1.1472610278650817,3.149554542836877,0.6646703805035425,1.4348582404000418,4.199049710987098,0.6190848214285715
64,1.141042025948343,3.1300282370977284,0.6664030870445344,1.4307726996285575,4.181929319034992,0.6187779017857142
65,1.1343406513634964,3.1091228709998413,0.668215855895749,1.4338404519217356,4.194778140717663,0.6201450892857143
66,1.127670706766337,3.088454199776364,0.66965796590334,1.4391450337001255,4.21708880646694,0.6174665178571429
67,1.1222900605877402,3.0718809478756395,0.6707640118927125,1.4369160107203893,4.207699287224503,0.6188616071428571
68,1.116273693227575,3.0534548682188416,0.6724542162196356,1.4387285368783134,4.215332768099331,0.6178850446428571
69,1.1095504097127722,3.032994482997211,0.6742363439397774,1.4439518656049455,4.237408440896039,0.6167689732142857
70,1.1037756409722301,3.0155301161398445,0.6758504396508097,1.4483500480651856,4.256086380762575,0.6169921875
71,1.0996750762105472,3.003190057503731,0.6767123450151822,1.4455761637006488,4.244296848256283,0.6183872767857143
72,1.0927702202970682,2.9825248899823844,0.6780664853238867,1.4482405935014997,4.255620558178428,0.6181919642857143
73,1.0894698010765107,2.9726975336281853,0.6789204832995951,1.4542007173810687,4.281060320649334,0.6171316964285715
74,1.08459334455521,2.9582365910897916,0.6800976957869433,1.4554028919764928,4.286209997393372,0.6178850446428571
75,1.0793323637502878,2.9427142323854443,0.6815595742661943,1.4568870544433594,4.292576152432214,0.6170200892857143
76,1.0741138178327305,2.9273975432245534,0.6829018534919028,1.460699040549142,4.30897062097379,0.617578125
77,1.070485520700694,2.916795320751949,0.6837509093496964,1.4636956214904786,4.3219021657471215,0.6178571428571429
78,1.065424928780992,2.9020718959643093,0.6855191991396761,1.462506948198591,4.3167678881664004,0.6178013392857142
79,1.0631757311010168,2.89555189771991,0.6853313986589069,1.466694872719901,4.334884094432381,0.6167131696428572
80,1.0585118635945958,2.882078869940932,0.6868545594003036,1.4681176321847098,4.34105598132071,0.6176897321428572
81,1.0557929711785876,2.874253450616442,0.6868713626012146,1.4700744765145437,4.349559068999341,0.6153459821428572
82,1.0497387082953202,2.8569045350733635,0.6890468829073887,1.4711017063685825,4.354029361542812,0.6183035714285714
83,1.0485569798512016,2.853530443744639,0.6888758856275303,1.4762198448181152,4.376371011687259,0.6172712053571429
84,1.0464580005962356,2.8475472240634954,0.6893562594888664,1.474857303074428,4.370412084063696,0.6159319196428571
85,1.04299132519888,2.8376927930848184,0.6904721897140689,1.4810015269688197,4.397347538412311,0.6162946428571429
86,1.039788812036939,2.8286195808608423,0.6913212455718624,1.4800760541643416,4.393279795436756,0.615625
87,1.037910445499034,2.8233113834226384,0.691881681743421,1.4808473587036133,4.396669659225876,0.6149274553571429
88,1.0356096803900683,2.8168230740000477,0.6927870777454453,1.4828777040754046,4.405605485456815,0.6163504464285714
89,1.0342122207769016,2.8128894267134705,0.6925053770242915,1.4824891090393066,4.403893821627733,0.6168526785714286
90,1.0316995613970736,2.8058304658070568,0.6940315030364372,1.4836850438799176,4.409163742296124,0.6166294642857143
91,1.030948608993036,2.803724211620741,0.6936539252277328,1.4866657665797642,4.422325843291617,0.6155133928571429
92,1.0292495462575906,2.7989645529166993,0.6942281993294535,1.4846082959856306,4.413236391757435,0.6160714285714286
93,1.0287173718576006,2.7974754119116634,0.6945138537449392,1.484493132999965,4.412728179542293,0.6160435267857143
94,1.0262466285392824,2.7905720998973536,0.6950238803137652,1.486153643471854,4.420061647859446,0.6158203125
95,1.0264280737652953,2.7910784818216268,0.6943774512904858,1.4862786020551408,4.420614007011292,0.6152901785714285
96,1.0256551897477524,2.7889221352815485,0.6953915738866396,1.4879878725324358,4.428176493351094,0.6156529017857143
97,1.0261880803687369,2.7904087217889204,0.6949981813006073,1.4873917715890066,4.425537639755436,0.61640625
98,1.026100843300221,2.790165305329694,0.6947411911690283,1.4870005880083357,4.4238067806590236,0.6159598214285714
99,1.024932052925048,2.786906092015286,0.6954805320091093,1.4874008859906878,4.425577976066959,0.6159319196428571
100,1.023452856762689,2.782786758621295,0.6953480832489879,1.4875388145446777,4.426188431736434,0.6160435267857143
